EmpID,PMS,Process Name,Sub Process Name,Date,Target,Achieved,Daily Work hours,Hourly Target,Achieved,Percentage
RMCB 876,Iclaim,SB,Internal Audit - Charge Entry,4/28/2026,170,29,8,21.25,1.364705882,17%
RMCB 876,Iclaim,SB,Internal Audit - Charge Entry,4/29/2026,170,26,8,21.25,1.223529412,15%
RMCB 876,Iclaim,SB,Charge Entry,4/7/2026,120,12,8,15,0.8,10%
RMCB 876,Iclaim,SB,Charge Entry,4/13/2026,120,6,8,15,0.4,5%
RMCB 876,Iclaim,SB,Charge Entry,4/15/2026,120,4,8,15,0.266666667,3%
RMCB 876,Iclaim,SB,Charge Entry,4/16/2026,120,12,8,15,0.8,10%
RMCB 876,Iclaim,SB,Charge Entry,4/20/2026,120,10,8,15,0.666666667,8%
RMCB 876,Iclaim,SB,Charge Entry,4/21/2026,120,12,8,15,0.8,10%
RMCB 876,Iclaim,SB,Charge Entry,4/22/2026,120,17,8,15,1.133333333,14%
RMCB 876,Iclaim,SB,Charge Entry,6/1/2026,120,17,8,15,1.133333333,14%
RMCB 876,Iclaim,SB,Charge Entry,6/2/2026,120,25,8,15,1.666666667,21%
RMCB 876,Iclaim,SB,Charge Entry,6/3/2026,120,52,8,15,3.466666667,43%
RMCB 876,Iclaim,SB,Charge Entry,6/4/2026,120,9,8,15,0.6,8%
RMCB 876,Iclaim,SB,Charge Entry,6/5/2026,120,38,8,15,2.533333333,32%
RMCB 876,Iclaim,SB,Charge Entry,6/8/2026,120,82,8,15,5.466666667,68%
RMCB 876,Iclaim,SB,Charge Entry,6/9/2026,120,52,8,15,3.466666667,43%
RMCB 876,Iclaim,SB,Charge Entry,6/10/2026,120,32,8,15,2.133333333,27%
RMCB 876,Iclaim,SB,Charge Entry,6/11/2026,120,49,8,15,3.266666667,41%
RMCB 876,Iclaim,SB,Charge Entry,6/12/2026,120,70,8,15,4.666666667,58%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/1/2026,1800,1102,8,225,4.897777778,61%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/2/2026,1800,1340,8,225,5.955555556,74%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/3/2026,1800,1290,8,225,5.733333333,72%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/4/2026,1800,913,8,225,4.057777778,51%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/5/2026,1800,896,8,225,3.982222222,50%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/8/2026,1800,1304,8,225,5.795555556,72%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/9/2026,1800,1238,8,225,5.502222222,69%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/10/2026,1800,1288,8,225,5.724444444,72%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/11/2026,1800,567,8,225,2.52,32%
RMCB 876,Iclaim,SB,Claim submission(Billing),6/12/2026,1800,507,8,225,2.253333333,28%
RMCB 876,Iclaim,SB,Copay Batch,6/1/2026,400,40,8,50,0.8,10%
RMCB 876,Iclaim,SB,Copay Batch,6/2/2026,400,11,8,50,0.22,3%
RMCB 876,Iclaim,SB,Copay Batch,6/3/2026,400,31,8,50,0.62,8%
RMCB 876,Iclaim,SB,Copay Batch,6/4/2026,400,21,8,50,0.42,5%
RMCB 876,Iclaim,SB,Copay Batch,6/5/2026,400,20,8,50,0.4,5%
RMCB 876,Iclaim,SB,Copay Batch,6/8/2026,400,12,8,50,0.24,3%
RMCB 876,Iclaim,SB,Copay Batch,6/9/2026,400,27,8,50,0.54,7%
RMCB 876,Iclaim,SB,Copay Batch,6/10/2026,400,31,8,50,0.62,8%
RMCB 876,Iclaim,SB,Copay Batch,6/11/2026,400,46,8,50,0.92,12%
RMCB 876,Iclaim,SB,Copay Batch,6/12/2026,400,101,8,50,2.02,25%
RMCB 876,Iclaim,SB,Download,6/1/2026,60,1,8,7.5,0.133333333,2%
RMCB 876,Iclaim,SB,Download,6/2/2026,60,1,8,7.5,0.133333333,2%
RMCB 876,Iclaim,SB,Download,6/3/2026,60,1,8,7.5,0.133333333,2%
RMCB 876,Iclaim,SB,Download,6/4/2026,60,1,8,7.5,0.133333333,2%
RMCB 876,Iclaim,SB,Download,6/5/2026,60,1,8,7.5,0.133333333,2%
RMCB 876,Iclaim,SB,Download,6/8/2026,60,1,8,7.5,0.133333333,2%
RMCB 876,Iclaim,SB,Download,6/9/2026,60,1,8,7.5,0.133333333,2%
RMCB 876,Iclaim,SB,Download,6/10/2026,60,1,8,7.5,0.133333333,2%
RMCB 876,Iclaim,SB,Download,6/12/2026,60,2,8,7.5,0.266666667,3%
RMCB 876,Iclaim,SB,HCFA - To print,6/1/2026,160,68,8,20,3.4,43%
RMCB 876,Iclaim,SB,HCFA - To print,6/2/2026,160,2,8,20,0.1,1%
RMCB 876,Iclaim,SB,HCFA - To print,6/3/2026,160,4,8,20,0.2,3%
RMCB 876,Iclaim,SB,HCFA - To print,6/4/2026,160,10,8,20,0.5,6%
RMCB 876,Iclaim,SB,HCFA - To print,6/9/2026,160,4,8,20,0.2,3%
RMCB 876,Iclaim,SB,Prescrub,6/1/2026,100,40,8,12.5,3.2,40%
RMCB 876,Iclaim,SB,Prescrub,6/2/2026,100,46,8,12.5,3.68,46%
RMCB 876,Iclaim,SB,Prescrub,6/4/2026,100,50,8,12.5,4,50%
RMCB 876,Iclaim,SB,Prescrub,6/5/2026,100,10,8,12.5,0.8,10%
RMCB 876,Iclaim,SB,Prescrub,6/8/2026,100,24,8,12.5,1.92,24%
RMCB 876,Iclaim,SB,Prescrub,6/9/2026,100,42,8,12.5,3.36,42%
RMCB 876,Iclaim,SB,Prescrub,6/10/2026,100,30,8,12.5,2.4,30%
RMCB 903,Cerner,Payment Posting,EOB/GW/ZP,5/11/2026,350,51,8,43.75,1.165714286,15%
RMCB 903,Cerner,Payment Posting,EOB/GW/ZP,5/19/2026,350,41,8,43.75,0.937142857,12%
RMCB 903,Cerner,Payment Posting,EOB/GW/ZP,5/21/2026,350,220,8,43.75,5.028571429,63%
RMCB 903,Cerner,Payment Posting,EOB/GW/ZP,5/22/2026,350,232,8,43.75,5.302857143,66%
RMCB 903,Cerner,Payment Posting,EOB/GW/ZP,5/27/2026,350,150,8,43.75,3.428571429,43%
RMCB 903,Cerner,Payment Posting,EOB/GW/ZP,5/29/2026,350,70,8,43.75,1.6,20%
RMCB 903,Cerner,Payment Posting,EOB/GW/ZP,5/30/2026,350,123,8,43.75,2.811428571,35%
RMCB 903,Cerner,Payment Posting,EOB/GW/ZP,6/1/2026,350,102,8,43.75,2.331428571,29%
RMCB 903,Cerner,Payment Posting,ERA,5/1/2026,900,101,8,112.5,0.897777778,11%
RMCB 903,Cerner,Payment Posting,ERA,5/4/2026,900,197,8,112.5,1.751111111,22%
RMCB 903,Cerner,Payment Posting,ERA,5/6/2026,900,302,8,112.5,2.684444444,34%
RMCB 903,Cerner,Payment Posting,ERA,5/7/2026,900,563,8,112.5,5.004444444,63%
RMCB 903,Cerner,Payment Posting,ERA,5/8/2026,900,250,8,112.5,2.222222222,28%
RMCB 903,Cerner,Payment Posting,ERA,5/11/2026,900,102,8,112.5,0.906666667,11%
RMCB 903,Cerner,Payment Posting,ERA,5/12/2026,900,250,8,112.5,2.222222222,28%
RMCB 903,Cerner,Payment Posting,ERA,5/13/2026,900,327,8,112.5,2.906666667,36%
RMCB 903,Cerner,Payment Posting,ERA,5/14/2026,900,401,8,112.5,3.564444444,45%
RMCB 903,Cerner,Payment Posting,ERA,5/15/2026,900,661,8,112.5,5.875555556,73%
RMCB 903,Cerner,Payment Posting,ERA,5/18/2026,900,777,8,112.5,6.906666667,86%
RMCB 903,Cerner,Payment Posting,ERA,5/19/2026,900,305,8,112.5,2.711111111,34%
RMCB 903,Cerner,Payment Posting,ERA,5/20/2026,900,958,8,112.5,8.515555556,106%
RMCB 903,Cerner,Payment Posting,ERA,5/21/2026,900,272,8,112.5,2.417777778,30%
RMCB 903,Cerner,Payment Posting,ERA,5/22/2026,900,300,8,112.5,2.666666667,33%
RMCB 903,Cerner,Payment Posting,ERA,5/26/2026,900,375,8,112.5,3.333333333,42%
RMCB 903,Cerner,Payment Posting,ERA,5/27/2026,900,130,8,112.5,1.155555556,14%
RMCB 903,Cerner,Payment Posting,ERA,5/28/2026,900,780,8,112.5,6.933333333,87%
RMCB 903,Cerner,Payment Posting,ERA,5/29/2026,900,365,8,112.5,3.244444444,41%
RMCB 903,Cerner,Payment Posting,ERA,6/1/2026,900,43,8,112.5,0.382222222,5%
RMCB 903,Cerner,Payment Posting,ERA,6/4/2026,900,973,8,112.5,8.648888889,108%
RMCB 903,Cerner,Payment Posting,Extraction,5/21/2026,80,2,8,10,0.2,3%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/1/2026,30,8,8,3.75,2.133333333,27%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/6/2026,30,3,8,3.75,0.8,10%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/7/2026,30,3,8,3.75,0.8,10%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/8/2026,30,2,8,3.75,0.533333333,7%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/11/2026,30,8,8,3.75,2.133333333,27%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/12/2026,30,3,8,3.75,0.8,10%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/13/2026,30,3,8,3.75,0.8,10%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/15/2026,30,3,8,3.75,0.8,10%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/19/2026,30,5,8,3.75,1.333333333,17%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/21/2026,30,3,8,3.75,0.8,10%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/22/2026,30,3,8,3.75,0.8,10%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/26/2026,30,14,8,3.75,3.733333333,47%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/27/2026,30,4,8,3.75,1.066666667,13%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,5/30/2026,30,3,8,3.75,0.8,10%
RMCB 903,Cerner,Payment Posting,IDAM Calls/My Bills/IZ Bills,6/1/2026,30,1,8,3.75,0.266666667,3%
RMCB 903,Cerner,Payment Posting,Patient Credit,5/5/2026,60,75,8,7.5,10,125%
RMCB 903,Cerner,Payment Posting,Patient Credit,5/6/2026,60,75,8,7.5,10,125%
RMCB 903,Cerner,Payment Posting,Patient Credit,6/1/2026,60,5,8,7.5,0.666666667,8%
RMCB 903,Cerner,Payment Posting,Patient Credit,6/2/2026,60,40,8,7.5,5.333333333,67%
RMCB 941,Cerner ,Quality Team Production,Process Audit_Payment Posting,4/8/2026,650,650,8,81.25,8,100%
RMCB 941,Cerner ,Quality Team Production,Process Audit_Payment Posting,4/9/2026,650,650,8,81.25,8,100%
RMCB 941,Cerner ,Quality Team Production,Process Audit_Payment Posting,4/10/2026,650,650,8,81.25,8,100%
RMCB 941,Cerner ,Quality Team Production,Process Audit_Payment Posting,4/13/2026,650,650,8,81.25,8,100%
RMCB 941,Cerner ,Quality Team Production,Process Audit_Payment Posting,4/14/2026,650,650,8,81.25,8,100%
RMCB 941,Cerner ,Quality Team Production,Process Audit_Payment Posting,5/19/2026,800,650,8,100,6.5,81%
RMCB 941,Cerner ,Quality Team Production,Process Audit_Payment Posting,5/20/2026,800,650,8,100,6.5,81%
RMCB 941,Cerner ,Quality Team Production,Process Audit_Payment Posting,5/21/2026,800,650,8,100,6.5,81%
RMCB 941,Cerner ,Quality Team Production,Process Audit_Payment Posting,5/22/2026,800,650,8,100,6.5,81%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/1/2026,800,968,8,100,9.68,121%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/2/2026,800,845,8,100,8.45,106%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/3/2026,800,508,8,100,5.08,64%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/6/2026,800,760,8,100,7.6,95%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/7/2026,800,583,8,100,5.83,73%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/15/2026,800,924,8,100,9.24,116%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/16/2026,800,1333,8,100,13.33,167%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/17/2026,800,747,8,100,7.47,93%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/20/2026,800,1567,8,100,15.67,196%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/21/2026,800,550,8,100,5.5,69%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/22/2026,800,389,8,100,3.89,49%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/24/2026,800,750,8,100,7.5,94%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/25/2026,800,750,8,100,7.5,94%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/27/2026,800,980,8,100,9.8,123%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/28/2026,800,1206,8,100,12.06,151%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/29/2026,800,751,8,100,7.51,94%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,4/30/2026,800,734,8,100,7.34,92%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/1/2026,800,1416,8,100,14.16,177%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/4/2026,800,2284,8,100,22.84,286%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/5/2026,800,783,8,100,7.83,98%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/6/2026,800,807,8,100,8.07,101%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/7/2026,800,583,8,100,5.83,73%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/8/2026,800,535,8,100,5.35,67%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/11/2026,800,725,8,100,7.25,91%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/12/2026,800,606,8,100,6.06,76%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/13/2026,800,656,8,100,6.56,82%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/14/2026,800,616,8,100,6.16,77%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/15/2026,800,1215,8,100,12.15,152%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/18/2026,800,593,8,100,5.93,74%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/26/2026,800,795,8,100,7.95,99%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/27/2026,800,676,8,100,6.76,85%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/28/2026,800,587,8,100,5.87,73%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,5/29/2026,800,840,8,100,8.4,105%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,6/1/2026,800,754,8,100,7.54,94%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,6/2/2026,800,659,8,100,6.59,82%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,6/3/2026,800,1799,8,100,17.99,225%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,6/4/2026,800,1162,8,100,11.62,145%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,6/8/2026,800,429,8,100,4.29,54%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,6/9/2026,800,756,8,100,7.56,95%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,6/10/2026,800,972,8,100,9.72,122%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,6/11/2026,800,787,8,100,7.87,98%
RMCB 941,Cerner ,Quality Team Production,Transcation Audit_Payment Posting,6/12/2026,800,743,8,100,7.43,93%
RMCB 963,ECW,Others,Collection and statement,4/1/2026,100,118,8,12.5,9.44,118%
RMCB 963,ECW,Others,Collection and statement,4/2/2026,100,104,8,12.5,8.32,104%
RMCB 963,ECW,Others,Collection and statement,4/3/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,4/6/2026,100,88,8,12.5,7.04,88%
RMCB 963,ECW,Others,Collection and statement,4/7/2026,100,105,8,12.5,8.4,105%
RMCB 963,ECW,Others,Collection and statement,4/8/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,4/9/2026,100,104,8,12.5,8.32,104%
RMCB 963,ECW,Others,Collection and statement,4/10/2026,100,104,8,12.5,8.32,104%
RMCB 963,ECW,Others,Collection and statement,4/13/2026,100,107,8,12.5,8.56,107%
RMCB 963,ECW,Others,Collection and statement,4/15/2026,100,101,8,12.5,8.08,101%
RMCB 963,ECW,Others,Collection and statement,4/16/2026,100,133,8,12.5,10.64,133%
RMCB 963,ECW,Others,Collection and statement,4/17/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,4/20/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,4/21/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,4/22/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,4/24/2026,100,106,8,12.5,8.48,106%
RMCB 963,ECW,Others,Collection and statement,4/25/2026,100,101,8,12.5,8.08,101%
RMCB 963,ECW,Others,Collection and statement,4/27/2026,100,102,8,12.5,8.16,102%
RMCB 963,ECW,Others,Collection and statement,4/28/2026,100,126,8,12.5,10.08,126%
RMCB 963,ECW,Others,Collection and statement,4/29/2026,100,103,8,12.5,8.24,103%
RMCB 963,ECW,Others,Collection and statement,4/30/2026,100,101,8,12.5,8.08,101%
RMCB 963,ECW,Others,Collection and statement,5/1/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,5/2/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,5/4/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,5/6/2026,100,50,8,12.5,4,50%
RMCB 963,ECW,Others,Collection and statement,5/7/2026,100,97.22,8,12.5,7.7776,97%
RMCB 963,ECW,Others,Collection and statement,5/8/2026,100,98.05,8,12.5,7.844,98%
RMCB 963,ECW,Others,Collection and statement,5/11/2026,100,80,8,12.5,6.4,80%
RMCB 963,ECW,Others,Collection and statement,5/12/2026,100,95.09,8,12.5,7.6072,95%
RMCB 963,ECW,Others,Collection and statement,5/13/2026,100,101.42,8,12.5,8.1136,101%
RMCB 963,ECW,Others,Collection and statement,5/14/2026,100,104,8,12.5,8.32,104%
RMCB 963,ECW,Others,Collection and statement,5/15/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,5/18/2026,100,70,8,12.5,5.6,70%
RMCB 963,ECW,Others,Collection and statement,5/19/2026,100,101.19,8,12.5,8.0952,101%
RMCB 963,ECW,Others,Collection and statement,5/20/2026,100,117.8,8,12.5,9.424,118%
RMCB 963,ECW,Others,Collection and statement,5/21/2026,100,110.18,8,12.5,8.8144,110%
RMCB 963,ECW,Others,Collection and statement,5/22/2026,100,101.85,8,12.5,8.148,102%
RMCB 963,ECW,Others,Collection and statement,5/26/2026,100,84.67,8,12.5,6.7736,85%
RMCB 963,ECW,Others,Collection and statement,5/27/2026,100,94.44,8,12.5,7.5552,94%
RMCB 963,ECW,Others,Collection and statement,5/28/2026,100,81.67,8,12.5,6.5336,82%
RMCB 963,ECW,Others,Collection and statement,5/29/2026,100,114.78,8,12.5,9.1824,115%
RMCB 963,ECW,Others,Collection and statement,5/30/2026,100,110.36,8,12.5,8.8288,110%
RMCB 963,ECW,Others,Collection and statement,6/1/2026,100,102,8,12.5,8.16,102%
RMCB 963,ECW,Others,Collection and statement,6/2/2026,100,101,8,12.5,8.08,101%
RMCB 963,ECW,Others,Collection and statement,6/3/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,6/4/2026,100,85,8,12.5,6.8,85%
RMCB 963,ECW,Others,Collection and statement,6/5/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,6/8/2026,100,103,8,12.5,8.24,103%
RMCB 963,ECW,Others,Collection and statement,6/9/2026,100,90,8,12.5,7.2,90%
RMCB 963,ECW,Others,Collection and statement,6/10/2026,100,101,8,12.5,8.08,101%
RMCB 963,ECW,Others,Collection and statement,6/11/2026,100,80,8,12.5,6.4,80%
RMCB 963,ECW,Others,Collection and statement,6/12/2026,100,103,8,12.5,8.24,103%
RMCB 963,ECW,Others,Collection and statement,6/15/2026,100,119,8,12.5,9.52,119%
RMCB 963,ECW,Others,Collection and statement,6/16/2026,100,103,8,12.5,8.24,103%
RMCB 963,ECW,Others,Collection and statement,6/17/2026,100,132,8,12.5,10.56,132%
RMCB 963,ECW,Others,Collection and statement,6/18/2026,100,100,8,12.5,8,100%
RMCB 963,ECW,Others,Collection and statement,6/19/2026,100,75,8,12.5,6,75%
RMCB 971,ECW,SB,Charge Entry,4/1/2026,150,160,8,18.75,8.533333333,107%
RMCB 971,ECW,SB,Charge Entry,4/2/2026,150,145,8,18.75,7.733333333,97%
RMCB 971,ECW,SB,Charge Entry,4/3/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/6/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,4/7/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,4/9/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,4/10/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/13/2026,150,167,8,18.75,8.906666667,111%
RMCB 971,ECW,SB,Charge Entry,4/14/2026,150,200,8,18.75,10.66666667,133%
RMCB 971,ECW,SB,Charge Entry,4/15/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/16/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/17/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/20/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/21/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/22/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/24/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,4/27/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/28/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,4/29/2026,150,163,8,18.75,8.693333333,109%
RMCB 971,ECW,SB,Charge Entry,5/1/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,5/2/2026,120,80,8,15,5.333333333,67%
RMCB 971,ECW,SB,Charge Entry,5/4/2026,150,161,8,18.75,8.586666667,107%
RMCB 971,ECW,SB,Charge Entry,5/5/2026,150,167,8,18.75,8.906666667,111%
RMCB 971,ECW,SB,Charge Entry,5/6/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,5/7/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,5/8/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,5/11/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,5/12/2026,150,200,8,18.75,10.66666667,133%
RMCB 971,ECW,SB,Charge Entry,5/14/2026,150,200,8,18.75,10.66666667,133%
RMCB 971,ECW,SB,Charge Entry,5/15/2026,150,200,8,18.75,10.66666667,133%
RMCB 971,ECW,SB,Charge Entry,5/18/2026,150,167,8,18.75,8.906666667,111%
RMCB 971,ECW,SB,Charge Entry,5/19/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,5/20/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,5/21/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,5/22/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,5/26/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,5/27/2026,150,196,8,18.75,10.45333333,131%
RMCB 971,ECW,SB,Charge Entry,5/29/2026,150,217,8,18.75,11.57333333,145%
RMCB 971,ECW,SB,Charge Entry,5/30/2026,120,55,8,15,3.666666667,46%
RMCB 971,ECW,SB,Charge Entry,6/1/2026,150,170,8,18.75,9.066666667,113%
RMCB 971,ECW,SB,Charge Entry,6/2/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,6/3/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,6/4/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,6/5/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,6/8/2026,150,165,8,18.75,8.8,110%
RMCB 971,ECW,SB,Charge Entry,6/9/2026,150,163,8,18.75,8.693333333,109%
RMCB 971,ECW,SB,Charge Entry,6/10/2026,150,158,8,18.75,8.426666667,105%
RMCB 971,ECW,SB,Charge Entry,6/11/2026,150,188,8,18.75,10.02666667,125%
RMCB 971,ECW,SB,Charge Entry,6/12/2026,150,161,8,18.75,8.586666667,107%
RMCB 971,ECW,SB,Charge Entry,6/15/2026,150,160,8,18.75,8.533333333,107%
RMCB 971,EXPERITY,SB,Charge Entry,6/16/2026,150,161,8,18.75,8.586666667,107%
RMCB 971,EXPERITY,SB,Charge Entry,6/17/2026,150,130,8,18.75,6.933333333,87%
RMCB 972,Cerner,Payment Posting,EOB/GW/ZP,4/25/2026,350,55,8,43.75,1.257142857,16%
RMCB 972,Cerner,Payment Posting,EOB/GW/ZP,4/30/2026,350,32,8,43.75,0.731428571,9%
RMCB 972,Cerner,Payment Posting,EOB/GW/ZP,5/18/2026,350,15,8,43.75,0.342857143,4%
RMCB 972,Cerner,Payment Posting,EOB/GW/ZP,5/21/2026,350,130,8,43.75,2.971428571,37%
RMCB 972,Cerner,Payment Posting,EOB/GW/ZP,5/27/2026,350,27,8,43.75,0.617142857,8%
RMCB 972,Cerner,Payment Posting,EOB/GW/ZP,5/30/2026,350,11,8,43.75,0.251428571,3%
RMCB 972,Cerner,Payment Posting,EOB/GW/ZP,6/11/2026,350,11,8,43.75,0.251428571,3%
RMCB 972,Cerner,Payment Posting,ERA,5/21/2026,900,217,8,112.5,1.928888889,24%
RMCB 972,Cerner,Payment Posting,ERA,6/2/2026,900,62,8,112.5,0.551111111,7%
